,target,rmse,r2,start,mid,end,actual,predict
84,target_5,4.807835921525133,-1.6022716866244844,240,300,330,"[[ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]]","[[10.482124  ]
 [14.68258453]
 [18.16830714]
 [ 5.62915984]
 [ 9.9967263 ]
 [ 9.57944569]
 [ 9.20322773]
 [ 7.37645625]
 [ 6.74929309]
 [ 7.45473105]
 [ 7.4948876 ]
 [ 7.61939677]
 [ 7.41195183]
 [ 7.08815974]
 [ 7.35544402]
 [ 7.4045778 ]
 [ 7.21724854]
 [ 6.43496928]
 [ 8.41592493]
 [ 9.95146237]
 [10.99064228]
 [11.17848788]
 [12.05240306]
 [12.41205046]
 [10.46749363]
 [10.49104991]
 [11.44330783]
 [12.76874837]
 [14.37634653]
 [14.2623106 ]
 [13.91628467]
 [16.06422226]
 [17.38001226]
 [18.83104871]
 [19.5095842 ]
 [18.49824393]
 [16.56181473]
 [15.23633778]
 [13.4814721 ]
 [12.30085289]
 [14.73278105]
 [14.84092661]
 [13.80709821]
 [14.59491859]
 [13.12614893]
 [14.01187625]
 [14.44656154]
 [14.46596282]
 [13.54751655]
 [13.378097  ]
 [12.20890346]
 [11.75492427]
 [13.0084351 ]
 [13.86006538]
 [13.1181298 ]
 [13.55546151]
 [12.91745851]
 [13.04314305]
 [14.62088726]
 [14.56001851]]"
85,target_6,4.8537642488070585,-1.4822500156673675,240,300,330,"[[ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]]","[[10.51946047]
 [13.94423699]
 [16.63363734]
 [ 5.34749867]
 [10.10257936]
 [ 9.08892506]
 [ 9.04438536]
 [ 7.11221152]
 [ 6.57908888]
 [ 7.42015755]
 [ 7.44099161]
 [ 7.62211632]
 [ 7.26175347]
 [ 7.06747719]
 [ 7.20207614]
 [ 7.49314666]
 [ 7.34256691]
 [ 6.62826391]
 [ 8.91592046]
 [ 8.70978804]
 [10.78171971]
 [11.18721872]
 [11.78707971]
 [12.05499535]
 [10.32306014]
 [10.41670195]
 [11.5513614 ]
 [12.95929904]
 [13.74736591]
 [13.84028297]
 [14.14135233]
 [16.43228422]
 [16.78945692]
 [18.4524996 ]
 [18.91223772]
 [17.9194283 ]
 [16.1737455 ]
 [14.88312324]
 [13.03067606]
 [13.20370394]
 [14.24705599]
 [14.63042352]
 [13.67410919]
 [14.27459395]
 [12.69446829]
 [14.09888073]
 [14.11921456]
 [14.11904777]
 [13.28260656]
 [13.13924841]
 [11.93290431]
 [11.76874753]
 [13.02875475]
 [13.6731598 ]
 [12.7963235 ]
 [13.41438335]
 [12.66814306]
 [13.13271725]
 [14.44007383]
 [14.33891942]]"
86,target_7,5.2477750162798005,-1.7416189313432593,240,300,330,"[[ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]]","[[15.13539854]
 [14.74953977]
 [16.96981571]
 [ 6.32621499]
 [10.95348939]
 [ 9.51989548]
 [ 9.80427422]
 [ 7.05742178]
 [ 6.48348528]
 [ 7.85443798]
 [ 7.49696131]
 [ 7.95578314]
 [ 7.23779774]
 [ 7.03233127]
 [ 7.56981119]
 [ 7.75784747]
 [ 7.5499563 ]
 [ 6.81596433]
 [ 9.97648077]
 [ 8.47405222]
 [11.04942503]
 [11.51303835]
 [11.60643064]
 [11.85126607]
 [10.33979498]
 [10.47696685]
 [11.71709702]
 [13.27683422]
 [14.38648278]
 [13.50676859]
 [14.58079391]
 [17.15934987]
 [16.26635293]
 [18.0223765 ]
 [18.54346059]
 [17.38131113]
 [16.06960317]
 [15.26560093]
 [13.7714592 ]
 [14.72437   ]
 [14.32848895]
 [14.64327325]
 [13.5729494 ]
 [14.03829714]
 [12.63427033]
 [14.60464666]
 [13.89537918]
 [13.92293383]
 [13.06794991]
 [13.05043182]
 [12.20237747]
 [11.97471539]
 [13.39434237]
 [13.6605072 ]
 [12.76089163]
 [13.37660832]
 [12.58234341]
 [13.2912042 ]
 [14.66974501]
 [14.23482182]]"
87,target_8,6.031628472746193,-2.3886480238572627,240,300,330,"[[ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]]","[[20.34666544]
 [16.08861201]
 [19.25793364]
 [ 7.87110047]
 [11.5270956 ]
 [10.65017336]
 [10.61439901]
 [ 7.42098864]
 [ 6.60470697]
 [ 8.20930503]
 [ 7.5830667 ]
 [ 8.25911791]
 [ 7.44488717]
 [ 7.04482732]
 [ 8.02494573]
 [ 7.86061536]
 [ 7.46830702]
 [ 6.68859979]
 [10.02690409]
 [ 9.79644644]
 [11.4675501 ]
 [11.63798672]
 [11.70034601]
 [12.00678507]
 [10.55672202]
 [10.57992735]
 [11.59519078]
 [13.1279589 ]
 [15.67681936]
 [13.60645615]
 [14.53878398]
 [17.0086121 ]
 [16.35742864]
 [17.74255572]
 [18.61397151]
 [17.2539023 ]
 [16.42513445]
 [16.03376486]
 [15.26333875]
 [14.93653423]
 [15.02216121]
 [14.75176992]
 [13.5702335 ]
 [14.06132666]
 [13.11273334]
 [14.8501048 ]
 [13.93522168]
 [13.98953609]
 [13.10323187]
 [13.15676159]
 [12.82901572]
 [12.09947404]
 [13.58159931]
 [13.73984651]
 [13.14530899]
 [13.34921016]
 [12.79790507]
 [13.22357308]
 [14.93721829]
 [14.22807526]]"
88,target_9,6.052833531920238,-2.2026090482933816,240,300,330,"[[ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]]","[[19.98552291]
 [15.69217399]
 [18.91844539]
 [ 7.91433442]
 [11.54611291]
 [10.66636543]
 [10.49113511]
 [ 7.40617714]
 [ 6.61744307]
 [ 8.11572295]
 [ 7.58397646]
 [ 8.32524714]
 [ 7.46046317]
 [ 7.08652881]
 [ 8.02810092]
 [ 7.94328194]
 [ 7.40972192]
 [ 6.60934334]
 [ 9.72456474]
 [ 9.49246105]
 [11.29315776]
 [11.61433727]
 [11.57150183]
 [11.87040035]
 [10.47465913]
 [10.57764939]
 [11.44107283]
 [12.89844535]
 [15.28117454]
 [13.4120748 ]
 [14.37807603]
 [16.64976313]
 [16.14147626]
 [17.48248174]
 [18.37892948]
 [17.04534344]
 [16.32689791]
 [15.92507427]
 [15.21000544]
 [14.84434511]
 [14.87452923]
 [14.61883766]
 [13.49718967]
 [13.9583453 ]
 [13.02677166]
 [14.68819116]
 [13.82657058]
 [13.87984912]
 [13.03890474]
 [13.08566941]
 [12.84729454]
 [12.06189894]
 [13.4772098 ]
 [13.6375701 ]
 [13.08676018]
 [13.26231116]
 [12.75599562]
 [13.16225376]
 [14.78275534]
 [14.1152276 ]]"
89,target_10,5.767910448125001,-1.7448882276568694,240,300,330,"[[ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]]","[[19.88856843]
 [14.99684342]
 [18.5758765 ]
 [ 7.99142971]
 [11.10358438]
 [10.57234228]
 [10.13712252]
 [ 7.31790853]
 [ 6.49827827]
 [ 7.82306071]
 [ 7.37149018]
 [ 8.12516996]
 [ 7.32862191]
 [ 6.92491847]
 [ 7.82779956]
 [ 7.71453579]
 [ 7.06828888]
 [ 6.285342  ]
 [ 8.97063092]
 [ 9.43899276]
 [10.85793138]
 [11.10272069]
 [11.13643292]
 [11.43642961]
 [10.1373685 ]
 [10.21116525]
 [10.85042926]
 [12.14601424]
 [14.73358142]
 [12.87413857]
 [13.60257026]
 [15.51984159]
 [15.47024946]
 [16.55660918]
 [17.51119769]
 [16.21764934]
 [15.73354432]
 [15.3871299 ]
 [14.95147724]
 [13.97172615]
 [14.41690696]
 [13.97890571]
 [12.94635508]
 [13.38679434]
 [12.64561223]
 [13.98744735]
 [13.25930835]
 [13.30958668]
 [12.54344667]
 [12.58150717]
 [12.5147883 ]
 [11.58696246]
 [12.87383037]
 [13.06021794]
 [12.69057134]
 [12.67798827]
 [12.3355268 ]
 [12.56169161]
 [14.1317903 ]
 [13.49202434]]"
90,target_1,9.432651280175293,0.14167921849407095,270,330,360,"[[10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]
 [ 9.66]
 [ 9.28]
 [ 9.78]
 [ 9.99]
 [10.16]
 [11.5 ]
 [11.46]
 [10.85]
 [10.2 ]
 [10.03]
 [ 9.71]
 [ 9.39]
 [ 9.17]
 [ 9.  ]
 [ 9.51]
 [ 9.74]
 [10.05]
 [10.32]
 [12.77]
 [12.98]
 [13.95]
 [14.03]
 [12.64]
 [12.55]
 [12.08]
 [13.68]
 [16.41]
 [19.56]
 [26.52]
 [26.12]
 [32.04]
 [62.55]
 [51.34]
 [47.91]]","[[ 9.81977241]
 [10.74247772]
 [11.39097733]
 [ 9.96374135]
 [10.35954694]
 [10.05810203]
 [12.07426181]
 [10.53526322]
 [11.84206811]
 [10.7649873 ]
 [10.65090597]
 [ 8.90326283]
 [ 9.79847761]
 [ 8.76771943]
 [ 9.58797826]
 [ 9.8598965 ]
 [ 8.72919193]
 [ 8.16055615]
 [ 9.00070432]
 [ 8.55403182]
 [ 9.14126678]
 [ 8.7216281 ]
 [ 8.47568198]
 [ 8.70902439]
 [ 9.76730799]
 [ 8.19927448]
 [ 9.37562226]
 [ 9.05365773]
 [ 8.58358754]
 [ 8.4736545 ]
 [ 9.89722666]
 [ 9.77210908]
 [ 8.94222696]
 [ 9.89456675]
 [ 8.31759393]
 [ 8.80742156]
 [ 9.16678388]
 [ 8.32639031]
 [ 8.11109512]
 [ 8.51192861]
 [ 8.56959254]
 [ 9.14431979]
 [ 8.2062039 ]
 [10.72757529]
 [ 9.38988115]
 [ 9.15506176]
 [ 9.61768328]
 [10.77456384]
 [10.58463224]
 [ 9.8392717 ]
 [11.56167696]
 [13.53884907]
 [11.75079257]
 [24.91957869]
 [32.545827  ]
 [23.51692506]
 [91.23570737]
 [98.39585652]
 [38.75444143]
 [36.42007593]]"
91,target_2,4.773928853054366,0.730348119942295,270,330,360,"[[ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]
 [ 9.66]
 [ 9.28]
 [ 9.78]
 [ 9.99]
 [10.16]
 [11.5 ]
 [11.46]
 [10.85]
 [10.2 ]
 [10.03]
 [ 9.71]
 [ 9.39]
 [ 9.17]
 [ 9.  ]
 [ 9.51]
 [ 9.74]
 [10.05]
 [10.32]
 [12.77]
 [12.98]
 [13.95]
 [14.03]
 [12.64]
 [12.55]
 [12.08]
 [13.68]
 [16.41]
 [19.56]
 [26.52]
 [26.12]
 [32.04]
 [62.55]
 [51.34]]","[[10.0993268 ]
 [12.88233751]
 [11.92511717]
 [11.97202849]
 [13.78531031]
 [14.3821763 ]
 [12.13861382]
 [10.01268256]
 [ 7.97966564]
 [ 9.99426516]
 [ 8.99164524]
 [ 9.14297933]
 [ 9.45205428]
 [ 9.31935954]
 [ 8.68033017]
 [ 9.27688062]
 [ 9.41405862]
 [ 8.96520093]
 [ 9.08407029]
 [ 8.59139865]
 [ 8.60417701]
 [ 8.0750315 ]
 [ 8.20313403]
 [ 8.98821727]
 [ 8.40047515]
 [ 8.82397296]
 [ 8.43435379]
 [ 8.71176873]
 [ 8.64116213]
 [ 9.14166081]
 [11.01484309]
 [10.99963764]
 [10.57209115]
 [10.09067704]
 [ 9.21898806]
 [ 8.86485212]
 [ 8.5872337 ]
 [ 8.31112019]
 [ 8.37149816]
 [ 8.558218  ]
 [ 8.83426965]
 [ 8.9285763 ]
 [ 9.29277077]
 [11.03646403]
 [11.97987096]
 [13.12821693]
 [13.3727851 ]
 [11.33991902]
 [11.11646026]
 [10.58300453]
 [11.82593941]
 [15.15449806]
 [20.0412666 ]
 [20.32690798]
 [18.43396673]
 [30.64656145]
 [24.16807095]
 [26.64482923]
 [30.5006144 ]
 [40.84630584]]"
92,target_3,6.225072504307259,0.35739264230925605,270,330,360,"[[10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]
 [ 9.66]
 [ 9.28]
 [ 9.78]
 [ 9.99]
 [10.16]
 [11.5 ]
 [11.46]
 [10.85]
 [10.2 ]
 [10.03]
 [ 9.71]
 [ 9.39]
 [ 9.17]
 [ 9.  ]
 [ 9.51]
 [ 9.74]
 [10.05]
 [10.32]
 [12.77]
 [12.98]
 [13.95]
 [14.03]
 [12.64]
 [12.55]
 [12.08]
 [13.68]
 [16.41]
 [19.56]
 [26.52]
 [26.12]
 [32.04]
 [62.55]]","[[ 9.93224425]
 [ 9.08094067]
 [14.39895522]
 [13.39972045]
 [15.50720909]
 [15.45181557]
 [15.5284124 ]
 [12.76422679]
 [12.49343925]
 [ 8.37795286]
 [12.18362984]
 [11.12400323]
 [11.87842897]
 [11.76614502]
 [11.50155864]
 [ 9.92367095]
 [11.62636351]
 [11.19643982]
 [11.64896628]
 [10.93440701]
 [11.60037176]
 [ 9.75068653]
 [ 9.31246598]
 [10.83400132]
 [11.64308636]
 [10.49262286]
 [11.46958252]
 [10.39683282]
 [10.17464081]
 [11.12478128]
 [11.56014152]
 [13.32360319]
 [12.51700588]
 [13.47593458]
 [11.33857372]
 [11.56769759]
 [11.16058244]
 [10.64395564]
 [10.57495742]
 [10.20208899]
 [10.92506301]
 [10.68592935]
 [10.38070486]
 [ 6.49092423]
 [11.62576025]
 [12.89680166]
 [13.78793864]
 [13.65493666]
 [13.46993659]
 [13.34473885]
 [11.81220259]
 [12.12076068]
 [15.14397734]
 [ 5.16697655]
 [24.33050024]
 [30.36038563]
 [ 5.77979251]
 [58.63442522]
 [36.48113947]
 [42.49582163]]"
93,target_4,7.643233944541079,-2.165208559077741,270,330,360,"[[ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]
 [ 9.66]
 [ 9.28]
 [ 9.78]
 [ 9.99]
 [10.16]
 [11.5 ]
 [11.46]
 [10.85]
 [10.2 ]
 [10.03]
 [ 9.71]
 [ 9.39]
 [ 9.17]
 [ 9.  ]
 [ 9.51]
 [ 9.74]
 [10.05]
 [10.32]
 [12.77]
 [12.98]
 [13.95]
 [14.03]
 [12.64]
 [12.55]
 [12.08]
 [13.68]
 [16.41]
 [19.56]
 [26.52]
 [26.12]
 [32.04]]","[[ 7.90175889]
 [ 6.56611348]
 [ 8.67210683]
 [ 6.82884265]
 [ 8.73862228]
 [ 9.6534939 ]
 [11.01084122]
 [ 8.69139322]
 [ 9.12760492]
 [ 8.92932266]
 [ 7.95167291]
 [ 7.18093642]
 [ 8.98851674]
 [ 7.82596951]
 [ 8.42431107]
 [ 7.34121813]
 [ 7.82769749]
 [ 7.17829739]
 [ 8.56044562]
 [ 7.8674222 ]
 [ 9.45670072]
 [ 8.28040712]
 [ 6.94116391]
 [ 7.63385128]
 [ 8.66129601]
 [ 7.51596213]
 [ 8.73663376]
 [ 8.24484514]
 [ 6.32970771]
 [ 7.33106729]
 [ 8.83192741]
 [ 8.63365847]
 [ 8.48271757]
 [ 9.79110161]
 [ 7.62312561]
 [ 7.94159343]
 [ 8.54883363]
 [ 7.55711095]
 [ 7.67922201]
 [ 7.55046615]
 [ 7.48100457]
 [ 7.59273568]
 [ 6.68253269]
 [ 4.78331352]
 [ 5.17378429]
 [ 6.19424287]
 [ 6.69064826]
 [ 7.87489251]
 [ 7.87194541]
 [ 6.77233594]
 [ 7.71463684]
 [ 9.46502905]
 [ 8.21194955]
 [ 4.45863516]
 [ 3.77634581]
 [12.79701012]
 [ 6.7802525 ]
 [36.1367953 ]
 [-9.33311814]
 [-3.62408783]]"
94,target_5,3.129007797892722,0.16938832183947894,270,330,360,"[[ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]
 [ 9.66]
 [ 9.28]
 [ 9.78]
 [ 9.99]
 [10.16]
 [11.5 ]
 [11.46]
 [10.85]
 [10.2 ]
 [10.03]
 [ 9.71]
 [ 9.39]
 [ 9.17]
 [ 9.  ]
 [ 9.51]
 [ 9.74]
 [10.05]
 [10.32]
 [12.77]
 [12.98]
 [13.95]
 [14.03]
 [12.64]
 [12.55]
 [12.08]
 [13.68]
 [16.41]
 [19.56]
 [26.52]
 [26.12]]","[[ 9.24013314]
 [ 8.59715872]
 [ 8.64475105]
 [ 9.52327255]
 [10.11761009]
 [ 9.9189588 ]
 [ 9.72946753]
 [ 9.40521616]
 [ 8.65920789]
 [ 9.94550656]
 [ 8.55980707]
 [ 9.37048126]
 [ 9.2612558 ]
 [ 9.32297783]
 [ 8.50842098]
 [ 9.08104623]
 [ 9.21845412]
 [ 9.29006359]
 [ 9.15501681]
 [ 9.1518396 ]
 [ 9.24786176]
 [ 8.9884028 ]
 [ 9.15538983]
 [ 9.20618532]
 [ 8.80462417]
 [ 9.32100224]
 [ 8.988767  ]
 [ 9.44208014]
 [ 9.2354488 ]
 [ 9.43274536]
 [10.53735474]
 [10.43601142]
 [10.49792943]
 [10.0429713 ]
 [ 9.37335852]
 [ 9.12523189]
 [ 9.0287753 ]
 [ 9.1077969 ]
 [ 8.96739686]
 [ 9.22568822]
 [ 9.15813616]
 [ 9.21016741]
 [ 9.3753116 ]
 [ 8.56169026]
 [ 8.69485671]
 [ 9.45140332]
 [ 9.18667581]
 [ 9.31370319]
 [ 9.58082521]
 [ 9.45342064]
 [ 9.80572766]
 [11.07112232]
 [10.51736624]
 [10.78606304]
 [ 6.55739657]
 [11.22800804]
 [18.05345903]
 [ 7.52696658]
 [15.39306235]
 [18.09815604]]"
95,target_6,10.105225914643686,-11.24743450006554,270,330,360,"[[ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]
 [10.28]
 [11.16]
 [14.04]
 [13.02]
 [13.56]
 [14.  ]
 [13.93]
 [12.49]
 [10.66]
 [ 9.02]
 [10.94]
 [10.24]
 [10.35]
 [10.35]
 [10.21]
 [ 9.36]
 [10.61]
 [10.2 ]
 [ 9.85]
 [ 9.79]
 [ 9.42]
 [ 8.62]
 [ 8.84]
 [ 9.35]
 [ 9.9 ]
 [ 9.33]
 [ 9.66]
 [ 9.28]
 [ 9.78]
 [ 9.99]
 [10.16]
 [11.5 ]
 [11.46]
 [10.85]
 [10.2 ]
 [10.03]
 [ 9.71]
 [ 9.39]
 [ 9.17]
 [ 9.  ]
 [ 9.51]
 [ 9.74]
 [10.05]
 [10.32]
 [12.77]
 [12.98]
 [13.95]
 [14.03]
 [12.64]
 [12.55]
 [12.08]
 [13.68]
 [16.41]
 [19.56]
 [26.52]]","[[  6.59354428]
 [  3.78797497]
 [  7.4540772 ]
 [  7.26782331]
 [  7.19809559]
 [  6.8873901 ]
 [  7.78611705]
 [  8.14502263]
 [  8.9617225 ]
 [  5.40794153]
 [  8.44988259]
 [  8.29610044]
 [  8.24322291]
 [  8.62433455]
 [  8.66002432]
 [  7.14435391]
 [  8.49384036]
 [  8.74206594]
 [  8.65372804]
 [  8.71904604]
 [  8.96245356]
 [  8.3199443 ]
 [  8.02446338]
 [  8.31780669]
 [  8.86303176]
 [  8.40688287]
 [  8.87155579]
 [  8.11883335]
 [  8.18334817]
 [  8.45576587]
 [  6.92376321]
 [  8.04417946]
 [  8.15689399]
 [  8.76535001]
 [  8.59673993]
 [  8.81906669]
 [  8.65062129]
 [  8.8200382 ]
 [  8.82545039]
 [  8.30706011]
 [  8.53106791]
 [  8.10838683]
 [  7.99225894]
 [  3.51053598]
 [  6.44030816]
 [  6.47238446]
 [  6.69053041]
 [  7.61425488]
 [  7.71485457]
 [  8.27280468]
 [  5.84683286]
 [  3.01644188]
 [  2.09926487]
 [ -9.05650557]
 [  1.19066882]
 [ -0.42395881]
 [-36.28487029]
 [ -7.65512688]
 [ -2.88716408]
 [ -5.64351516]]"
